"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",2.64925384521484,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",2.91742157936096,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",1.36486482620239,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",2.59721350669861,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",2.41610741615295,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",2.62996935844421,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",2.80597019195557,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",2.95588231086731,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",2.84057974815369,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",2.92957735061646,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2019",2.98044919731772,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2020",3.01868298652767,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2021",3.06798124178732,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2022",3.1127512528389,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2023",3.15970176068105,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2024",3.20465777270988,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2025",3.25160450470373,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2026",3.29901221123667,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2027",3.34726340895538,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2028",3.39587430780277,
"NZL","CROPYIELD","MAIZE","THND_TONNE","A","1990",183.3881,
"NZL","CROPYIELD","MAIZE","THND_TONNE","A","1991",163.8421,
"NZL","CROPYIELD","MAIZE","THND_TONNE","A","1992",133.0691,
"NZL","CROPYIELD","MAIZE","THND_TONNE","A","1993",142.7681,
"NZL","CROPYIELD","MAIZE","THND_TONNE","A","1994",160.7971,
"NZL","CROPYIELD","MAIZE","THND_TONNE","A","1995",209.7001,
"NZL","CROPYIELD","MAIZE","THND_TONNE","A","1996",193.8001,
"NZL","CROPYIELD","MAIZE","THND_TONNE","A","1997",176.1001,
"NZL","CROPYIELD","MAIZE","THND_TONNE","A","1998",197.219454423381,
"NZL","CROPYIELD","MAIZE","THND_TONNE","A","1999",181.250576093688,
"NZL","CROPYIELD","MAIZE","THND_TONNE","A","2000",176.8001,
"NZL","CROPYIELD","MAIZE","THND_TONNE","A","2001",148.8001,
"NZL","CROPYIELD","MAIZE","THND_TONNE","A","2002",211.6851,
"NZL","CROPYIELD","MAIZE","THND_TONNE","A","2003",234.2481,
"NZL","CROPYIELD","MAIZE","THND_TONNE","A","2004",210.2531,
"NZL","CROPYIELD","MAIZE","THND_TONNE","A","2005",215.6491,
"NZL","CROPYIELD","MAIZE","THND_TONNE","A","2006",185.6271,
"NZL","CROPYIELD","MAIZE","THND_TONNE","A","2007",205.5571,
"NZL","CROPYIELD","MAIZE","THND_TONNE","A","2008",237.8441,
"NZL","CROPYIELD","MAIZE","THND_TONNE","A","2009",188.8121,
"NZL","CROPYIELD","MAIZE","THND_TONNE","A","2010",210.1751,
"NZL","CROPYIELD","MAIZE","THND_TONNE","A","2011",211.2311,
"NZL","CROPYIELD","MAIZE","THND_TONNE","A","2012",201.6591,
"NZL","CROPYIELD","MAIZE","THND_TONNE","A","2013",202.0001,
"NZL","CROPYIELD","MAIZE","THND_TONNE","A","2014",237.0001,
"NZL","CROPYIELD","MAIZE","THND_TONNE","A","2015",226.0001,
"NZL","CROPYIELD","MAIZE","THND_TONNE","A","2016",210.0001,
"NZL","CROPYIELD","MAIZE","THND_TONNE","A","2017",175.6001,
"NZL","CROPYIELD","MAIZE","THND_TONNE","A","2018",269.3001,
"NZL","CROPYIELD","MAIZE","THND_TONNE","A","2019",236.5522,
"NZL","CROPYIELD","MAIZE","THND_TONNE","A","2020",236.589866355402,
"NZL","CROPYIELD","MAIZE","THND_TONNE","A","2021",237.215805807325,
"NZL","CROPYIELD","MAIZE","THND_TONNE","A","2022",237.358526820396,
"NZL","CROPYIELD","MAIZE","THND_TONNE","A","2023",237.671104701507,
"NZL","CROPYIELD","MAIZE","THND_TONNE","A","2024",238.050328353471,
"NZL","CROPYIELD","MAIZE","THND_TONNE","A","2025",238.368220870245,
"NZL","CROPYIELD","MAIZE","THND_TONNE","A","2026",238.712625761127,
"NZL","CROPYIELD","MAIZE","THND_TONNE","A","2027",239.070534041748,
"NZL","CROPYIELD","MAIZE","THND_TONNE","A","2028",239.378092710477,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","1990",7.43303284067447,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","1991",6.819796519745,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","1992",8.25057609376143,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","1993",6.32285440187669,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","1994",8.69869008046365,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","1995",7.12095817261241,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","1996",7.98236079890903,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","1997",7.94919144280402,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","1998",8.43722351391646,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","1999",8.39660012176121,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2000",8.59146678092658,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2001",8.66902894022008,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2002",8.15912902755327,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2003",8.06671800308224,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2004",10.0695579842113,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2005",9.28754548932405,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2006",9.36652500949025,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2007",9.48726499553619,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2008",9.66378753394756,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2009",10.3368336237123,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2010",9.59818116235298,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2011",9.23608333636331,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2012",7.72409559861047,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2013",9.92045021037423,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2014",10.7380407856739,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2015",10.5798106229292,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2016",10.9669245882422,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2017",11.0844710359088,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2018",11.0787780534101,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2019",11.1469530741758,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2020",11.1602514401933,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2021",11.2347998395217,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2022",11.2989936760986,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2023",11.3691007611995,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2024",11.4930394668834,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2025",11.5588553528343,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2026",11.624108301201,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2027",11.7484726156538,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2028",11.8696580195052,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","1990",5.78192758560181,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","1991",5.89413118362427,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","1992",6.13680410385132,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","1993",6.07840776443481,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","1994",5.90982675552368,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","1995",6.1616849899292,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","1996",6.95154762268066,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","1997",7.13267803192139,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","1998",7.22576951980591,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","1999",7.51897192001343,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2000",7.85679626464844,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2001",7.83734226226807,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2002",7.67753601074219,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2003",7.82973623275757,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2004",7.90367555618286,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2005",8.12025356292725,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2006",8.36482906341553,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2007",8.04510307312012,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2008",7.90705108642578,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2009",7.81892156600952,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2010",7.26625394821167,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2011",7.74324321746826,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2012",7.7752161026001,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2013",7.72524261474609,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2014",7.75745916366577,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2015",7.35438251495361,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2016",7.3878116607666,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2017",6.45454549789429,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2018",6.75300645828247,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2019",7.16109461912494,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2020",7.2365446909813,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2021",7.33674973203738,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2022",7.45180727701266,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2023",7.57330226484299,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2024",7.68459498774031,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2025",7.79821231565461,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2026",7.91242686904654,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2027",8.02909297794082,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2028",8.14550797638893,
"USA","CROPYIELD","SOYBEAN","THND_TONNE","A","1990",52415.2945,
"USA","CROPYIELD","SOYBEAN","THND_TONNE","A","1991",54064.5841,
"USA","CROPYIELD","SOYBEAN","THND_TONNE","A","1992",59603.0401,
"USA","CROPYIELD","SOYBEAN","THND_TONNE","A","1993",50893.9201,
"USA","CROPYIELD","SOYBEAN","THND_TONNE","A","1994",68448.2401,
"USA","CROPYIELD","SOYBEAN","THND_TONNE","A","1995",59167.5841,
"USA","CROPYIELD","SOYBEAN","THND_TONNE","A","1996",64774.0801,
"USA","CROPYIELD","SOYBEAN","THND_TONNE","A","1997",73178.3809,
"USA","CROPYIELD","SOYBEAN","THND_TONNE","A","1998",74599.0561,
"USA","CROPYIELD","SOYBEAN","THND_TONNE","A","1999",72250.3153,
"USA","CROPYIELD","SOYBEAN","THND_TONNE","A","2000",75061.7281,
"USA","CROPYIELD","SOYBEAN","THND_TONNE","A","2001",78681.4561,
"USA","CROPYIELD","SOYBEAN","THND_TONNE","A","2002",75007.2961,
"USA","CROPYIELD","SOYBEAN","THND_TONNE","A","2003",66788.0641,
"USA","CROPYIELD","SOYBEAN","THND_TONNE","A","2004",85022.7841,
"USA","CROPYIELD","SOYBEAN","THND_TONNE","A","2005",83362.6081,
"USA","CROPYIELD","SOYBEAN","THND_TONNE","A","2006",87009.5521,
"USA","CROPYIELD","SOYBEAN","THND_TONNE","A","2007",72857.2321,
"USA","CROPYIELD","SOYBEAN","THND_TONNE","A","2008",80749.8721,
"USA","CROPYIELD","SOYBEAN","THND_TONNE","A","2009",91418.5441,
"USA","CROPYIELD","SOYBEAN","THND_TONNE","A","2010",90602.0641,
"USA","CROPYIELD","SOYBEAN","THND_TONNE","A","2011",84206.3041,
"USA","CROPYIELD","SOYBEAN","THND_TONNE","A","2012",82791.0721,
"USA","CROPYIELD","SOYBEAN","THND_TONNE","A","2013",91391.3281,
"USA","CROPYIELD","SOYBEAN","THND_TONNE","A","2014",106877.2321,
"USA","CROPYIELD","SOYBEAN","THND_TONNE","A","2015",106850.0161,
"USA","CROPYIELD","SOYBEAN","THND_TONNE","A","2016",116919.9361,
"USA","CROPYIELD","SOYBEAN","THND_TONNE","A","2017",120049.7761,
"USA","CROPYIELD","SOYBEAN","THND_TONNE","A","2018",125193.6001,
"USA","CROPYIELD","SOYBEAN","THND_TONNE","A","2019",108638.776656994,
"USA","CROPYIELD","SOYBEAN","THND_TONNE","A","2020",109675.908258856,
"USA","CROPYIELD","SOYBEAN","THND_TONNE","A","2021",111421.002645902,
"USA","CROPYIELD","SOYBEAN","THND_TONNE","A","2022",113155.057249384,
"USA","CROPYIELD","SOYBEAN","THND_TONNE","A","2023",115431.941756719,
"USA","CROPYIELD","SOYBEAN","THND_TONNE","A","2024",116993.384525445,
"USA","CROPYIELD","SOYBEAN","THND_TONNE","A","2025",118533.318993113,
"USA","CROPYIELD","SOYBEAN","THND_TONNE","A","2026",120063.520435334,
"USA","CROPYIELD","SOYBEAN","THND_TONNE","A","2027",121669.725380113,
"USA","CROPYIELD","SOYBEAN","THND_TONNE","A","2028",123364.224161857,
"AUS","CROPYIELD","SOYBEAN","THND_HA","A","1990",39.88,
"AUS","CROPYIELD","SOYBEAN","THND_HA","A","1991",29.6107,
"AUS","CROPYIELD","SOYBEAN","THND_HA","A","1992",30.2392,
"AUS","CROPYIELD","SOYBEAN","THND_HA","A","1993",40.6335,
"AUS","CROPYIELD","SOYBEAN","THND_HA","A","1994",17.787,
"AUS","CROPYIELD","SOYBEAN","THND_HA","A","1995",23.8027,
"AUS","CROPYIELD","SOYBEAN","THND_HA","A","1996",38.8227,
"AUS","CROPYIELD","SOYBEAN","THND_HA","A","1997",31.7479,
"AUS","CROPYIELD","SOYBEAN","THND_HA","A","1998",55.0615,
"AUS","CROPYIELD","SOYBEAN","THND_HA","A","1999",55.823,
"AUS","CROPYIELD","SOYBEAN","THND_HA","A","2000",33.26243,
"AUS","CROPYIELD","SOYBEAN","THND_HA","A","2001",32.3605,
"AUS","CROPYIELD","SOYBEAN","THND_HA","A","2002",6.241,
"AUS","CROPYIELD","SOYBEAN","THND_HA","A","2003",27.0178,
"AUS","CROPYIELD","SOYBEAN","THND_HA","A","2004",26.586,
"AUS","CROPYIELD","SOYBEAN","THND_HA","A","2005",23.889,
"AUS","CROPYIELD","SOYBEAN","THND_HA","A","2006",12.69964,
"AUS","CROPYIELD","SOYBEAN","THND_HA","A","2007",14.8581,
"AUS","CROPYIELD","SOYBEAN","THND_HA","A","2008",42.326,
"AUS","CROPYIELD","SOYBEAN","THND_HA","A","2009",31.290000274,
"AUS","CROPYIELD","SOYBEAN","THND_HA","A","2010",17.361,
"AUS","CROPYIELD","SOYBEAN","THND_HA","A","2011",33.2191923703346,
"AUS","CROPYIELD","SOYBEAN","THND_HA","A","2012",47.6915637081075,
"AUS","CROPYIELD","SOYBEAN","THND_HA","A","2013",24.9106644195368,
"AUS","CROPYIELD","SOYBEAN","THND_HA","A","2014",20.1854104589756,
"AUS","CROPYIELD","SOYBEAN","THND_HA","A","2015",20.7885652717376,
"AUS","CROPYIELD","SOYBEAN","THND_HA","A","2016",16.6582855492414,
"AUS","CROPYIELD","SOYBEAN","THND_HA","A","2017",37.4123433087158,
"AUS","CROPYIELD","SOYBEAN","THND_HA","A","2018",31.4593635710213,
"AUS","CROPYIELD","SOYBEAN","THND_HA","A","2019",36.0000006766289,
"AUS","CROPYIELD","SOYBEAN","THND_HA","A","2020",37.9705772349303,
"AUS","CROPYIELD","SOYBEAN","THND_HA","A","2021",39.9649826814474,
"AUS","CROPYIELD","SOYBEAN","THND_HA","A","2022",41.8169672006126,
"AUS","CROPYIELD","SOYBEAN","THND_HA","A","2023",43.6742888683077,
"AUS","CROPYIELD","SOYBEAN","THND_HA","A","2024",45.478030210605,
"AUS","CROPYIELD","SOYBEAN","THND_HA","A","2025",47.2492349626862,
"AUS","CROPYIELD","SOYBEAN","THND_HA","A","2026",48.9860813802511,
"AUS","CROPYIELD","SOYBEAN","THND_HA","A","2027",50.7043109202354,
"AUS","CROPYIELD","SOYBEAN","THND_HA","A","2028",52.3992390157874,
"THA","CROPYIELD","SOYBEAN","THND_HA","A","1990",0.00009,
"THA","CROPYIELD","SOYBEAN","THND_HA","A","1991",318,
"THA","CROPYIELD","SOYBEAN","THND_HA","A","1992",343,
"THA","CROPYIELD","SOYBEAN","THND_HA","A","1993",380,
"THA","CROPYIELD","SOYBEAN","THND_HA","A","1994",395,
"THA","CROPYIELD","SOYBEAN","THND_HA","A","1995",275,
"THA","CROPYIELD","SOYBEAN","THND_HA","A","1996",256,
"THA","CROPYIELD","SOYBEAN","THND_HA","A","1997",219,
"THA","CROPYIELD","SOYBEAN","THND_HA","A","1998",225,
"THA","CROPYIELD","SOYBEAN","THND_HA","A","1999",226,
"THA","CROPYIELD","SOYBEAN","THND_HA","A","2000",208,
"THA","CROPYIELD","SOYBEAN","THND_HA","A","2001",212,
"THA","CROPYIELD","SOYBEAN","THND_HA","A","2002",230,
"THA","CROPYIELD","SOYBEAN","THND_HA","A","2003",200,
"THA","CROPYIELD","SOYBEAN","THND_HA","A","2004",165,
"THA","CROPYIELD","SOYBEAN","THND_HA","A","2005",175,
"THA","CROPYIELD","SOYBEAN","THND_HA","A","2006",175,
"THA","CROPYIELD","SOYBEAN","THND_HA","A","2007",175,
"THA","CROPYIELD","SOYBEAN","THND_HA","A","2008",110,
"THA","CROPYIELD","SOYBEAN","THND_HA","A","2009",110,
"THA","CROPYIELD","SOYBEAN","THND_HA","A","2010",100,
"THA","CROPYIELD","SOYBEAN","THND_HA","A","2011",58,
"THA","CROPYIELD","SOYBEAN","THND_HA","A","2012",35,
"THA","CROPYIELD","SOYBEAN","THND_HA","A","2013",30,
"THA","CROPYIELD","SOYBEAN","THND_HA","A","2014",30,
"THA","CROPYIELD","SOYBEAN","THND_HA","A","2015",35,
"THA","CROPYIELD","SOYBEAN","THND_HA","A","2016",30,
"THA","CROPYIELD","SOYBEAN","THND_HA","A","2017",24,
"THA","CROPYIELD","SOYBEAN","THND_HA","A","2018",25,
"THA","CROPYIELD","SOYBEAN","THND_HA","A","2019",24.3699161600529,
"THA","CROPYIELD","SOYBEAN","THND_HA","A","2020",24.3564113560953,
"THA","CROPYIELD","SOYBEAN","THND_HA","A","2021",24.5598511850754,
"THA","CROPYIELD","SOYBEAN","THND_HA","A","2022",24.5450143449872,
"THA","CROPYIELD","SOYBEAN","THND_HA","A","2023",24.5230926917869,
"THA","CROPYIELD","SOYBEAN","THND_HA","A","2024",24.4868354923253,
"THA","CROPYIELD","SOYBEAN","THND_HA","A","2025",24.4793348920326,
"THA","CROPYIELD","SOYBEAN","THND_HA","A","2026",24.4813882990426,
"THA","CROPYIELD","SOYBEAN","THND_HA","A","2027",24.4846210017133,
"THA","CROPYIELD","SOYBEAN","THND_HA","A","2028",24.4851721827539,
"IDN","CROPYIELD","SOYBEAN","THND_TONNE","A","1990",0.00019,
"IDN","CROPYIELD","SOYBEAN","THND_TONNE","A","1991",1555.0001,
"IDN","CROPYIELD","SOYBEAN","THND_TONNE","A","1992",1870.00012011051,
"IDN","CROPYIELD","SOYBEAN","THND_TONNE","A","1993",1709.0001,
"IDN","CROPYIELD","SOYBEAN","THND_TONNE","A","1994",1565.0001,
"IDN","CROPYIELD","SOYBEAN","THND_TONNE","A","1995",1680.00014202202,
"IDN","CROPYIELD","SOYBEAN","THND_TONNE","A","1996",1517.0001,
"IDN","CROPYIELD","SOYBEAN","THND_TONNE","A","1997",1357.0001,
"IDN","CROPYIELD","SOYBEAN","THND_TONNE","A","1998",1382.0001,
"IDN","CROPYIELD","SOYBEAN","THND_TONNE","A","1999",1383.00010049565,
"IDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2000",1020.00011308427,
"IDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2001",827.0001,
"IDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2002",672.0001,
"IDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2003",672.000106329125,
"IDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2004",724.000107356775,
"IDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2005",808.00010652374,
"IDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2006",749.000101561126,
"IDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2007",590.0001,
"IDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2008",777.0001,
"IDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2009",975.0001,
"IDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2010",910.000100943308,
"IDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2011",851.000108265777,
"IDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2012",843.000109483398,
"IDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2013",780.0001,
"IDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2014",963.0001,
"IDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2015",858.000104041419,
"IDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2016",543.000102735719,
"IDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2017",600.0001,
"IDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2018",650.000103910065,
"IDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2019",630.911722949461,
"IDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2020",645.514662285949,
"IDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2021",657.919374554937,
"IDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2022",670.033537035284,
"IDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2023",682.383030149761,
"IDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2024",693.256787073052,
"IDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2025",704.86066257775,
"IDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2026",716.841184010873,
"IDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2027",729.170859713247,
"IDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2028",741.829125126184,
"PER","CROPYIELD","SOYBEAN","THND_HA","A","1990",0.00009,
"PER","CROPYIELD","SOYBEAN","THND_HA","A","1991",0.00009,
"PER","CROPYIELD","SOYBEAN","THND_HA","A","1992",1,
"PER","CROPYIELD","SOYBEAN","THND_HA","A","1993",1,
"PER","CROPYIELD","SOYBEAN","THND_HA","A","1994",1,
"PER","CROPYIELD","SOYBEAN","THND_HA","A","1995",1,
"PER","CROPYIELD","SOYBEAN","THND_HA","A","1996",5,
"PER","CROPYIELD","SOYBEAN","THND_HA","A","1997",2,
"PER","CROPYIELD","SOYBEAN","THND_HA","A","1998",2,
"PER","CROPYIELD","SOYBEAN","THND_HA","A","1999",2,
"PER","CROPYIELD","SOYBEAN","THND_HA","A","2000",2,
"PER","CROPYIELD","SOYBEAN","THND_HA","A","2001",2,
"PER","CROPYIELD","SOYBEAN","THND_HA","A","2002",2,
"PER","CROPYIELD","SOYBEAN","THND_HA","A","2003",2,
"PER","CROPYIELD","SOYBEAN","THND_HA","A","2004",2,
"PER","CROPYIELD","SOYBEAN","THND_HA","A","2005",2,
"PER","CROPYIELD","SOYBEAN","THND_HA","A","2006",2,
"PER","CROPYIELD","SOYBEAN","THND_HA","A","2007",2,
"PER","CROPYIELD","SOYBEAN","THND_HA","A","2008",2,
"PER","CROPYIELD","SOYBEAN","THND_HA","A","2009",2,
"PER","CROPYIELD","SOYBEAN","THND_HA","A","2010",2,
"PER","CROPYIELD","SOYBEAN","THND_HA","A","2011",2,
"PER","CROPYIELD","SOYBEAN","THND_HA","A","2012",2,
"PER","CROPYIELD","SOYBEAN","THND_HA","A","2013",2,
"PER","CROPYIELD","SOYBEAN","THND_HA","A","2014",2,
"PER","CROPYIELD","SOYBEAN","THND_HA","A","2015",2,
"PER","CROPYIELD","SOYBEAN","THND_HA","A","2016",2,
"PER","CROPYIELD","SOYBEAN","THND_HA","A","2017",2,
"PER","CROPYIELD","SOYBEAN","THND_HA","A","2018",2,
"PER","CROPYIELD","SOYBEAN","THND_HA","A","2019",1.9933789574681,
"PER","CROPYIELD","SOYBEAN","THND_HA","A","2020",2.00748628763203,
"PER","CROPYIELD","SOYBEAN","THND_HA","A","2021",2.02557552807725,
"PER","CROPYIELD","SOYBEAN","THND_HA","A","2022",2.03828608298086,
"PER","CROPYIELD","SOYBEAN","THND_HA","A","2023",2.05222339130475,
"PER","CROPYIELD","SOYBEAN","THND_HA","A","2024",2.06412214105209,
"PER","CROPYIELD","SOYBEAN","THND_HA","A","2025",2.0780344584688,
"PER","CROPYIELD","SOYBEAN","THND_HA","A","2026",2.09218805949732,
"PER","CROPYIELD","SOYBEAN","THND_HA","A","2027",2.10666669879717,
"PER","CROPYIELD","SOYBEAN","THND_HA","A","2028",2.12071322105368,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","1990",2.20868803476516,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","1991",1.98049807801914,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","1992",2.00201460610368,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","1993",1.96014296824301,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","1994",2.16316857048221,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","1995",2.0387496298745,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","1996",2.10303790659113,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","1997",2.22307886007958,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","1998",2.23290640210044,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","1999",2.11659918027398,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2000",2.28751091281151,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2001",2.3011008653696,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",2.41595923726838,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",2.06300574763413,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",2.31391462452216,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",2.35008264890432,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",2.50871613126479,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",2.40374698735839,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",2.25656295965853,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",2.52932608384026,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",2.56425763441808,
